Ticker,Name
MANUGRAPH.NS,Manugraph India Limited
MARALOVER-EQ.NS,MARAL OVERSEAS LIMITED
MARALOVER.NS,Maral Overseas Limited
MARICO.NS,Marico Limited
MARKSANS.NS,Marksans Pharma Limited
MARUTI-IL.NS,MARUTI SUZUKI IND INR5
MARUTI.NS,Maruti Suzuki India Limited
MASTEK-BE.NS,MASTEK - DEPO SETT
MASTEK.NS,Mastek Limited
MAWANASUG.NS,Mawana Sugars Limited
MAX.NS,Max Financial Services Limited
MAXWELL-EQ.NS,MAXWELL INDUSTRIES INR2
MAXWELL.NS,VIP Clothing Limited
MAYURUNIQ.NS,Mayur Uniquoters Limited
MBECL.NS,McNally Bharat Engineering Company Limited
MBLINFRA-EQ.NS,MBL INFRASTRUCTURES LIMITED
MBLINFRA.NS,MBL Infrastructures Limited
MC6RD-MF.NS,SUNDARAM ASSET MAN SELECT MICRO
MCDHOLDING-EQ.NS,MCDOWELL HOLDINGS LIMITED
MCDHOLDING.NS,McDowell Holdings Limited
MCDOWELL-N-EQ.NS,UNITED SPIRITS INR10
MCDOWELL-N.NS,UNITED SPIRITS INR10
MCLEODRUSS-EQ.NS,MCLEOD RUSSEL INDIA LIMITED
MCLEODRUSS.NS,McLeod Russel India Limited
MCX-IL.NS,MULTI COMMODITY EX INR10
MCX.NS,Multi Commodity Exchange of India Limited
MEGASOFT-EQ.NS,MEGASOFT LIMITED
MEGASOFT.NS,Megasoft Limited
MEGH-EQ.NS,MEGHMANI ORGANICS LIMITED
MEGH.NS,Meghmani Organics Limited
MELSTAR-BE.NS,MELSTAR INFORMATION TECH
MELSTAR-EQ.NS,MELSTAR INFORMATIO INR10
MELSTAR.NS,Melstar Information Technologies Limited
MENONBE-EQ.NS,MENON BEARINGS LTD INR1
MENONBE.NS,Menon Bearings Limited
MEP-EQ.NS,MEP INFRASTRUCTURE INR10
MEP.NS,MEP Infrastructure Developers Limited
MERCATOR-EQ.NS,MERCATOR LIMITED
MERCATOR.NS,Mercator Limited
MERCK-EQ.NS,MERCK LIMITED
MERCK.NS,Merck Limited
METALFORGE-EQ.NS,METALYST FORGINGS INR10
METALFORGE.NS,Metalyst Forgings Limited
METKORE-EQ.NS,METKORE ALLOYS & INDUSTRIES LIM
METKORE.NS,Metkore Alloys & Industries Limited
MFSL.NS,Max Financial Services Limited
MHRIL-EQ.NS,MAHINDRA HOLIDAYS & RESORTS IND
MHRIL.NS,Mahindra Holidays & Resorts India Limited
MIC.NS,MIC Electronics Limited
MICROSEC-EQ.NS,MICROSEC FINANCIAL SERVICES LIM
MICROSEC.NS,Sastasundar Ventures Limited
MINDACORP-EQ.NS,MINDA CORP LTD INR2
MINDACORP.NS,Minda Corporation Limited
MINDAIND-EQ.NS,MINDA INDUSTRIES LIMITED
MINDAIND.NS,Minda Industries Limited
MINDTREE.NS,Mindtree Limited
MIRCELECTR-EQ.NS,MIRC ELECTRONICS INR1
MIRCELECTR.NS,MIRC Electronics Limited
MIRZAINT-EQ.NS,MIRZA INTERNATIONAL LIMITED
MIRZAINT.NS,Mirza International Limited
MITCON-SM.NS,MITCON CONSU & ENG INR10
MMFL-EQ.NS,MM FORGINGS LIMITED
MMFL.NS,MM Forgings Limited
MMNL-EQ.NS,MIG MEDIA NEURONS INR10
MMNL-IT.NS,MIG Media Neurons Limited
MMNL.NS,Mig Media Neurons Limited
MMTC.NS,MMTC Limited
MOHITIND-EQ.NS,MOHIT INDUSTRIES INR10
MOHITIND.NS,Mohit Industries Limited
MOIL.NS,MOIL Limited
MOLDTKPAC-EQ.NS,MOLD-TEK PACKAGING INR5
MOLDTKPAC.NS,Mold-Tek Packaging Limited
MOMAI-SM.NS,MOMAI APPARELS LTD INR10
MONNETISPA.NS,Monnet Ispat and Energy Limited
MONSANTO-EQ.NS,MONSANTO INDIA LIMITED
MONSANTO.NS,Monsanto India Limited
MONTECARLO-EQ.NS,MONTE CARLO FASHIO INR10
MONTECARLO.NS,Monte Carlo Fashions Limited
MORARJEE-EQ.NS,MORARJEE TEXTILES INR7
MORARJEE.NS,Morarjee Textiles Limited
MOREPENLAB-EQ.NS,MOREPEN LABORATORI INR2
MOREPENLAB.NS,Morepen Laboratories Limited
MOSERBAER-EQ.NS,MOSER-BAER (I) LIMITED
MOSERBAER.NS,Moser Baer India Limited
MOTHERSUMI-EQ.NS,MOTHERSON SUMI SYS INR1
MOTHERSUMI.NS,Motherson Sumi Systems Limited
MOTILALOFS-EQ.NS,MOTILAL OSWAL FINA INR1
MOTILALOFS.NS,Motilal Oswal Financial Services Limited
MOTOGENFIN-BE.NS,MOTOR & GENERAL FINANCE L
MOTOGENFIN-EQ.NS,MOTOR & GEN FINANC INR10
MOTOGENFIN.NS,The Motor & General Finance Limited
MPHASIS.NS,MphasiS Limited
MPSLTD-EQ.NS,MPS LTD INR10
MPSLTD.NS,MPS Limited
MRF-EQ.NS,MRF LIMITED
MRF.NS,MRF Limited
MRO-TEK-EQ.NS,MRO-TEK REALTY LTD INR5
MRO-TEK.NS,MRO-TEK Realty Limited
MRPL-EQ.NS,MANGALORE REFINERY AND PETROCHE
MRPL.NS,Mangalore Refinery and Petrochemicals Limited
MSPL.NS,MSP Steel & Power Limited
MTEDUCARE-EQ.NS,MT EDUCARE LIMITED
MTEDUCARE.NS,MT Educare Limited
MTNL.NS,Mahanagar Telephone Nigam Limited
MUKANDENGG.NS,Mukand Engineers Limited
MUKANDLTD-EQ.NS,MUKAND LIMITED
MUKANDLTD-P1.NS,MUKAND 0.01 % CUM RED PRF INR10
MUKANDLTD.NS,Mukand Limited
MUKTAARTS-EQ.NS,MUKTA ARTS LIMITED
MUKTAARTS.NS,Mukta Arts Limited
MUNJALAU.NS,Munjal Auto Industries Limited
MUNJALSHOW.NS,Munjal Showa Limited
MURLIIND-EQ.NS,MURLI INDUSTRIES INR2
MURLIIND.NS,Murli Industries Ltd.
MURUDCERA.NS,Murudeshwar Ceramics Limited
MUTHOOTCAP-EQ.NS,MUTHOOT CAPITAL SE INR10
MUTHOOTCAP.NS,MUTHOOT CAPITAL SE INR10
MUTHOOTFIN.NS,Muthoot Finance Limited
MVL-EQ.NS,MVL LTD INR1
MVL.NS,MVL Limited
MYSOREBANK.NS,State Bank of Mysore
N100.NS,Motilal Oswal MOSt Shares NASDAQ 100 ETF
NAGAROIL-EQ.NS,NAGARJUNA OIL REFI INR1
NAGAROIL.NS,Nagarjuna Oil Refinery Limited
NAGREEKCAP-EQ.NS,NAGREEKA CAPITAL & INR5
NAGREEKCAP.NS,NAGREEKA CAPITAL & INR5
NAGREEKEXP-EQ.NS,NAGREEKA EXPORTS INR5
NAGREEKEXP.NS,Nagreeka Exports Limited
NAHARCAP.NS,Nahar Capital and Financial Services Limited
NAHARINDUS-EQ.NS,NAHAR IND ENTERPRI INR10
NAHARINDUS.NS,Nahar Industrial Enterprises Limited
NAHARPOLY-EQ.NS,NAHAR POLY FILMS LIMITED
NAHARPOLY.NS,Nahar Poly Films Limited
NAHARSPING.NS,Nahar Spinning Mills Ltd
NAKODA-EQ.NS,NAKODA LTD INR5
NAKODA.NS,Nakoda Limited
NATCOPHARM-EQ.NS,NATCO PHARMA LTD INR2
NATCOPHARM.NS,Natco Pharma Limited
NATHBIOGEN-BE.NS,Nath Bio-Genes (I) Ltd
NATHBIOGEN-EQ.NS,NATH BIO-GENES (IN INR10
NATHBIOGEN.NS,Nath Bio-Genes (India) Limited
NATIONALUM.NS,National Aluminium Company Limited
NATNLSTEEL-BE.NS,NATIONAL STEEL & AGRO IND
NATNLSTEEL-EQ.NS,NATIONAL STEEL & A INR10
NATNLSTEEL.NS,National Steel and Agro Industries Limited
NAUKRI-EQ.NS,INFO EDGE INR10
NAUKRI.NS,Info Edge (India) Limited
NAVINFLUOR-EQ.NS,NAVIN FLUORINE INT INR2
NAVINFLUOR.NS,Navin Fluorine International Limited
NAVKARCORP-EQ.NS,NAVKAR CORPORATION INR10
NAVKARCORP.NS,Navkar Corporation Limited
NAVNETEDUL-EQ.NS,NAVNEET EDUCATION INR2
NAVNETEDUL.NS,Navneet Education Limited
NBCC.NS,NBCC (India) Limited
NBVENTURES.NS,Nava Bharat Ventures Limited
NCC.NS,NCC Limited
NCLIND-EQ.NS,NCL INDUSTRIES LIMITED
NCLIND.NS,NCL Industries Limited
NCOPPER-BE.NS,NISSAN COPPER LTD INR10
NCOPPER-BZ.NS,NISSAN COPPER LIMITED
NCOPPER.NS,Nissan Copper Limited
NDL-EQ.NS,NANDAN DENIM LTD INR10
NDL.NS,Nandan Denim Limited
NDTV.NS,New Delhi Television Limited
NECCLTD.NS,North Eastern Carrying Corporation Limited
NECLIFE-EQ.NS,NECTAR LIFESCIENCES LIMITED
NECLIFE.NS,Nectar Lifesciences Limited
NELCAST-EQ.NS,NELCAST LIMITED
NELCAST.NS,Nelcast Limited
NELCO-EQ.NS,NELCO LIMITED
NELCO.NS,Nelco Limited
NEOCORP-BE.NS,NEOCORP-BE.NS
NEPCMICON-BE.NS,NEPC INDIA LTD
NEPCMICON.NS,NEPC India Limited
NESCO-EQ.NS,NESCO LIMITED
NESCO.NS,Nesco Limited
NESTLEIND-EQ.NS,NESTLE INDIA LIMITED
NESTLEIND.NS,Nestlé India Limited
NET4.NS,Net 4 India Limited
NETWORK18.NS,Network18 Media & Investments Limited
NEULANDLAB-EQ.NS,NEULAND LABORATORIES LIMITED
NEULANDLAB.NS,Neuland Laboratories Limited
NEXTMEDIA-EQ.NS,NEXT MEDIAWORKS LT INR10
NEXTMEDIA.NS,Next Mediaworks Limited
NEYVELILIG.NS,Neyveli Lignite Corporation Limited
NFL.NS,National Fertilizers Limited
NGCT-BE.NS,NORTHGATE COM TECH INR10
NGCT-EQ.NS,NORTHGATE COM TECH INR10
NGCT.NS,Spacenet Enterprises India Limited
NH-EQ.NS,NARAYANA HRUDAYALA INR10
NH.NS,Narayana Hrudayalaya Limited
NHPC.NS,NHPC Limited
NIBL-BE.NS,NRB INDUSTRIAL BEA INR2
NIBL-EQ.NS,NRB INDUSTRIAL BEA INR2
NIBL.NS,NRB Industrial Bearings Limited
NICCO-BE.NS,NICCO CORPN INR2
NICCO-EQ.NS,NICCO CORPN INR2
NICCO.NS,Nicco Corporation Limited
NIFTYBEES-EQ.NS,NIFTY BMARK EXCH. TRD FND
NIFTYBEES.NS,Goldman Sachs Nifty BeES ETF
NIFTYEES-EQ.NS,EDELWEISS MUTUAL F EDELWEISS ET
NIFTYEES.NS,Edelweiss ETF - Nifty 50
NIITLTD-EQ.NS,NIIT LIMITED
NIITLTD.NS,NIIT Limited
NIITTECH.NS,NIIT Technologies Limited
NILAINFRA-EQ.NS,NILA INFRASTRUCTUR INR1
NILAINFRA.NS,NILA INFRASTRUCTUR INR1
NILKAMAL-EQ.NS,NILKAMAL LIMITED
NILKAMAL.NS,Nilkamal Limited
NIPPOBATRY.NS,Indo National Limited
NIRVIKARA-BE.NS,Nirvikara Paper Mills Ltd
NIRVIKARA-EQ.NS,NIRVIKARA PAPER MI INR10
NIRVIKARA.NS,Balkrishna Paper Mills Limited
NITCO-EQ.NS,NITCO LIMITED
NITCO.NS,Nitco Limited
NITESHEST-EQ.NS,NITESH ESTATES LIMITED
NITESHEST.NS,Nitesh Estates Limited
NITINFIRE-EQ.NS,NITIN FIRE PROTECTION INDUSTRIE
NITINFIRE.NS,Nitin Fire Protection Industries Limited
NITINSPIN-EQ.NS,NITIN SPINNERS LIMITED
NITINSPIN.NS,Nitin Spinners Ltd.
NKIND.NS,N.K Industries Limited
NMDC.NS,NMDC Limited
NOCIL-EQ.NS,NOCIL LIMITED
NOCIL.NS,NOCIL Limited
NOESISIND-EQ.NS,NOESIS INDUSTRIES INR10
NOESISIND.NS,Noesis Industries Limited
NOIDATOLL-EQ.NS,NOIDA TOLL BRIDGE COMPANY LIMIT
NOIDATOLL.NS,Noida Toll Bridge Company Limited
NORBTEAEXP-BE.NS,NORBEN TEA &EXPORTS LTD
NORBTEAEXP.NS,Norben Tea & Exports Ltd
NRBBEARING-EQ.NS,NRB BEARING LIMITED
NRBBEARING.NS,NRB Bearings Limited
NRC-BZ.NS,NRC LIMITED
NSIL.NS,Nalwa Sons Investments Limited
NTPC.NS,NTPC Limited
NUCLEUS.NS,Nucleus Software Exports Limited
NUTEK.NS,Nu Tek India Limited
OBEROIRLTY.NS,Oberoi Realty Limited
OCCL.NS,ORIENTAL CARB & CH INR10
OCL.NS,OCL India Limited
OFSS-EQ.NS,ORACLE FINANCIAL SERVICES SOFTW
OFSS.NS,Oracle Financial Services Software Limited
OIL.NS,Oil India Limited
OILCOUNTUB.NS,Oil Country Tubular Limited
OISL-EQ.NS,OCL IRON AND STEEL LIMITED
OISL.NS,OCL Iron & Steel Limited
OMAXAUTO.NS,Omax Autos Limited
OMAXE-EQ.NS,OMAXE LIMITED
OMAXE.NS,Omaxe Limited
OMKARCHEM-EQ.NS,OMKAR SPECIALITY CHEMICALS LIMI
OMKARCHEM.NS,Omkar Speciality Chemicals Limited
OMMETALS-EQ.NS,OM METALS INFRAPROJECTS LIMITED
OMMETALS.NS,Om Metals Infraprojects Limited
OMNITECH.NS,Omnitech Infosolutions Ltd
ONELIFECAP-EQ.NS,ONELIFE CAPITAL ADVISORS LIMITE
ONELIFECAP.NS,Onelife Capital Advisors Limited
ONGC-EQ.NS,OIL & NATURAL GAS CORPORATION L
ONGC.NS,Oil and Natural Gas Corporation Limited
ONMOBILE-EQ.NS,ONMOBILE GLOBAL LIMITED
ONMOBILE.NS,OnMobile Global Limited
ONWARDTEC.NS,Onward Technologies Limited
OPAL-SM.NS,OPAL LUXURY TIME P INR10
OPTOCIRCUI-EQ.NS,OPTO CIRCUITS (INDIA) LIMITED
OPTOCIRCUI.NS,Opto Circuits (India) Ltd
ORBITCORP.NS,Orbit Corporation Limited
ORBTEXP-EQ.NS,ORBIT EXPORTS LTD INR10
ORBTEXP.NS,Orbit Exports Limited
ORCHIDCHEM-EQ.NS,ORCHID CHEMICALS & PHARMACEUTIC
ORCHIDPHAR-EQ.NS,ORCHID PHARMA LTD INR10
ORCHIDPHAR.NS,Orchid Pharma Limited
ORICONENT-EQ.NS,ORICON ENTERPRISES INR2
ORICONENT.NS,ORICON ENTERPRISES INR2
ORIENTABRA-EQ.NS,ORIENT ABRASIVES INR1 (POST SUB
ORIENTABRA.NS,Orient Abrasives Limited
ORIENTALTL-BE.NS,ORIENTAL TRIMEX LTD INR10
ORIENTALTL-EQ.NS,ORIENTAL TRIMEX INR10
ORIENTALTL.NS,Oriental Trimex Limited
ORIENTBANK-EQ.NS,ORIENTAL BK OF COM INR10
ORIENTBANK.NS,Oriental Bank of Commerce
ORIENTBELL-EQ.NS,ORIENT BELL LIMITED
ORIENTBELL.NS,Orient Bell Limited
ORIENTCEM-EQ.NS,ORIENT CEMENT LTD INR1
ORIENTCEM.NS,Orient Cement Limited
ORIENTHOT-EQ.NS,ORIENTAL HOTELS LIMITED
ORIENTHOT.NS,Oriental Hotels Limited
ORIENTLTD-EQ.NS,ORIENT PRESS LTD INR10
ORIENTLTD.NS,Orient Press Limited
ORIENTPPR-EQ.NS,ORIENT PAPER & INDUSTRIES LIMIT
ORIENTPPR.NS,Orient Paper & Industries Limited
ORIENTREF-EQ.NS,ORIENT REFRACTORIES LIMITED
ORIENTREF.NS,Orient Refractories Limited
ORISSAMINE.NS,The Orissa Minerals Development Company Limited
ORTEL-EQ.NS,ORTEL COMMUNICATIO INR10
ORTEL.NS,Ortel Communications Limited
ORTINLABSS-BE.NS,Ortin Laboratories Ltd
ORTINLABSS-EQ.NS,ORTIN LABORATORIES INR10
ORTINLABSS.NS,ORTIN LABORATORIES INR10
OUDHSUG.NS,The Oudh Sugar Mills Limited
PAEL-EQ.NS,PREMIER AUTO ELECT INR10
PAEL.NS,PAE Limited
PAGEIND.NS,Page Industries Limited
PALRED-EQ.NS,PALRED-EQ.NS
PALRED.NS,Palred Technologies Limited
PALREDTECH-BE.NS,Palred Technologies Ltd
PALREDTECH-EQ.NS,PALRED TECHNOLOGIE INR10
PALREDTECH.NS,PALRED TECHNOLOGIE INR10
PANACEABIO.NS,Panacea Biotec Limited
PANAMAPET-EQ.NS,PANAMA PETROCHEM LIMITED
PANAMAPET.NS,Panama Petrochem Limited
PANASONIC.NS,Panasonic Appliances India Company Limited
PANCHSHEE.NS,PANCHSHEE.NS
PANCHSHEEL-EQ.NS,Panchsheel Organics Ltd
PANORAMUNI-EQ.NS,PANORAMIC UNIVERSL INR5
PANORAMUNI.NS,Panoramic Universal Limited
PAPERPROD.NS,Huhtamaki PPL Limited
PARABDRUGS-EQ.NS,PARABOLIC DRUGS INR10(DEMAT)
PARABDRUGS.NS,Parabolic Drugs Limited
PARACABLES-EQ.NS,PARAMOUNT COMMUNIC INR2
PARACABLES.NS,Paramount Communications Limited
PARAL-BZ.NS,PAREKH ALUM. LTD
PARAPRINT-BE.NS,PARAMOUNT PRINTPACK LTD
PARAPRINT.NS,Paramount Printpackaging Limited
PARASPETRO-BE.NS,PARAS PETROFILS LTD.
PARASPETRO-EQ.NS,PARAS PETROFILS LT INR1
PARASPETRO.NS,Paras Petrofils Ltd
PARRYSUGAR-EQ.NS,PARRYS SUGAR INDUS INR10
PARRYSUGAR.NS,Parrys Sugar Industries Limited
PARSVNATH.NS,Parsvnath Developers Limited
PATELENG.NS,Patel Engineering Limited
PATINTLOG.NS,Patel Integrated Logistics Limited
PATSPINLTD-EQ.NS,PATSPIN INDIA INR10
PATSPINLTD.NS,Patspin India Limited
PBAINFRA.NS,PBA Infrastructure Limited
PCJEWELLER-EQ.NS,PC JEWELLER LIMITE INR10
PCJEWELLER.NS,PC Jeweller Limited
PDMJEPAPER.NS,Pudumjee Paper Products Limited
PDPL.NS,Parenteral Drugs (India) Limited
PDSMFL-EQ.NS,PDS MULTINATIONAL INR10
PDSMFL.NS,PDS Multinational Fashions Limited
PDUMJEIND-EQ.NS,PUDUMJEE INDUSTRIE INR2
PDUMJEIND.NS,Pudumjee Industries Limited
PDUMJEPULP-EQ.NS,PUDUMJEE PULP & PA INR2.00
PDUMJEPULP.NS,Pudumjee Pulp & Paper Mills Limited
PEARLPOLY-EQ.NS,PEARL POLYMERS LIMITED
PEARLPOLY.NS,Pearl Polymers Limited
PEL.NS,Piramal Enterprises Limited
PENIND.NS,Pennar Industries Limited
PENINLAND-EQ.NS,PENINSULA LAND LIMITED
PENINLAND.NS,Peninsula Land Limited
PENPEBS-BE.NS,Pennar Eng Bldg Sys Ltd
PENPEBS-BL.NS,PENNAR ENGINEERED INR10
PENPEBS-BT.NS,PENNAR ENGINEERED INR10
PENPEBS-EQ.NS,PENNAR ENGINEERED INR10
PENPEBS-IL.NS,PENNAR ENGINEERED INR10
PENPEBS-IQ.NS,PENNAR ENGINEERED INR10
PENPEBS-RL.NS,PENNAR ENGINEERED INR10
PENPEBS.NS,Pennar Engineered Building Systems Limited
PEPL.NS,PEARL ENG POL INR10(POST RECON)
PERFECT-SM.NS,PERFECT INFRAENGIN INR10
PERIATEA-BE.NS,PERIATEA-BE.NS
PERIATEA.NS,Peria Karamalai Tea & Produce Co. Ltd.
PERSISTENT.NS,Persistent Systems Limited
PETRONENGG.NS,Petron Engineering Construction Limited
PETRONET-EQ.NS,PETRONET LNG LIMITED
PETRONET-IL.NS,PETRONET LNG INR10
PETRONET.NS,Petronet LNG Limited
PFC-EQ.NS,POWER FINANCE CORPORATION LIMIT
PFC.NS,Power Finance Corporation Limited
PFIZER.NS,Pfizer Limited
PFOCUS-EQ.NS,PRIME FOCUS LIMITED
PFOCUS.NS,Prime Focus Limited
PFRL-EQ.NS,ADITYA BIRLA FASH INR10
PFRL.NS,Aditya Birla Fashion and Retail Limited
PFS.NS,PTC India Financial Services Limited
PGEL-EQ.NS,PG ELECTROPLAST LIMITED
PGEL.NS,PG Electroplast Limited
PGHH.NS,Procter & Gamble Hygiene and Health Care Limited
PGIL.NS,Pearl Global Industries Limited
PHILIPCARB-EQ.NS,PHILLIPS CARBON BLACK LIMITED
PHILIPCARB.NS,Phillips Carbon Black Limited
PHOENIXLL-EQ.NS,PHOENIX LAMPS LTD INR10(DEMAT)
PHOENIXLL.NS,Phoenix Lamps Limited
PHOENIXLTD-EQ.NS,PHOENIX MILLS INR2
PHOENIXLTD.NS,The Phoenix Mills Limited
PIDILITIND-EQ.NS,PIDILITE INDUSTRIE INR1(POST SU
PIDILITIND.NS,Pidilite Industries Limited
PIIND.NS,PI Industries Limited
PILANIINVS-EQ.NS,PILANI INVESTMENT INR10.00
PILANIINVS.NS,Pilani Investment and Industries Corporation Limited
PILIND-EQ.NS,PILIND-EQ.NS
PILIND.NS,PIL Italica Lifestyle Limited
PILITA-EQ.NS,PIL ITALICA LIFEST INR1
PILITA.NS,PIL ITALICA LIFESTYLE LIMITED
PIONDIST-EQ.NS,PIONEER DISTILLERI INR10
PIONDIST.NS,Pioneer Distilleries Limited
PIONEEREMB-EQ.NS,PIONEER EMBROID LT INR10
PIONEEREMB.NS,Pioneer Embroideries Limited
PIPAVAVDOC.NS,RELIANCE DEFENCE AND ENGINEERIN
PIRPHYTO-EQ.NS,PIRAMAL PHYTOCARE INR10
PIRPHYTO.NS,Piramal Phytocare Limited
PITTILAM.NS,Pitti Laminations Limited
PKTEA-BE.NS,The P K Tea Prod Co Ltd
PKTEA-EQ.NS,PERIA KARAMALAI TE INR10
PKTEA.NS,The Peria Karamalai Tea and Produce Company Limited
PLASTIBLEN.NS,Plastiblends India Ltd.
PLETHICO-BE.NS,PLETHICO PHARMA INR10
PLETHICO-BZ.NS,PLETHICO PHARMACE LIMITED
PLETHICO.NS,Plethico Pharmaceuticals Limited
PNB-EQ.NS,PUNJAB NATL BANK INR2
PNB-IL.NS,PUNJAB NATL BANK INR2
PNB.NS,Punjab National Bank
PNBGILTS.NS,PNB Gilts Ltd.
PNC-EQ.NS,PRITISH NANDY COMM INR10
PNC.NS,Pritish Nandy Communications Ltd
PNCINFRA-EQ.NS,PNC INFRATECH LTD INR2
PNCINFRA.NS,PNC Infratech Limited
PNEUMATIC-BE.NS,Pneumatic Holdings Ltd
PNEUMATIC-EQ.NS,PNEUMATIC HOLDINGS INR10
PNEUMATIC.NS,Pneumatic Holdings Limited
POCHIRAJU.NS,Pochiraju Industries Limited
POLARIS.NS,Polaris Consulting & Services Limited
POLYMED-EQ.NS,POLY MEDICURE LIMITED
POLYMED.NS,Poly Medicure Limited
POLYPLEX-EQ.NS,POLYPLEX CORPORATION LIMITED
POLYPLEX.NS,Polyplex Corporation Limited
PONNIERODE-EQ.NS,PONNI SUGARS ERODE INR10.00
PONNIERODE.NS,Ponni Sugars (Erode) Limited
POWERGRID-EQ.NS,POWER GRID CORPORATION OF INDIA
POWERGRID-IL.NS,POWER GRID CORP INR10
POWERGRID.NS,Power Grid Corporation of India Limited
POWERMECH-EQ.NS,POWER MECH PROJECT INR10
POWERMECH.NS,Power Mech Projects Limited
PPAP.NS,PPAP Automotive Limited
PRABHAT-EQ.NS,PRABHAT DAIRY LTD INR10
PRABHAT.NS,Prabhat Dairy Limited
PRADIP-EQ.NS,PRADIP OVERSEAS LT INR10
PRADIP.NS,Pradip Overseas Limited
PRAENG.NS,Prajay Engineers Syndicate Limited
PRAJIND.NS,Praj Industries Limited
PRAKASH-EQ.NS,PRAKASH INDUSTRIES LIMITED
PRAKASH.NS,Prakash Industries Limited
PRAKASHCON-EQ.NS,PRAKASH CONSTROWEL INR1
PRAKASHCON.NS,Prakash Constrowell Limited
PRAKASHSTL-EQ.NS,PRAKASH STEELAGE LIMITED
PRAKASHSTL.NS,Prakash Steelage Limited
PRATIBHA-EQ.NS,PRATIBHA INDUSTRIES LIMITED
PRATIBHA.NS,Pratibha Industries Limited
PRECAM.NS,Precision Camshafts Limited
PRECOT-EQ.NS,PRECOT MERIDIAN LIMITED
PRECOT.NS,Precot Meridian Limited
PRECWIRE.NS,Precision Wires India Ltd.
PREMIER.NS,Premier Limited
PREMIERPOL-BE.NS,PREMIER POLYFILM L INR5
PREMIERPOL-EQ.NS,PREMIER POLYFILM L INR5
PREMIERPOL.NS,Premier Polyfilm Ltd.
PRESSMN-EQ.NS,PRESSMAN ADVERTISI INR2
PRESSMN.NS,Pressman Advertising Limited
PRESTIGE-IL.NS,PRESTIGE ESTATES PROJECTS LIMIT
PRESTIGE.NS,Prestige Estates Projects Limited
PRICOL-EQ.NS,PRICOL LIMITED
PRICOL.NS,Pricol Limited prior to merger with Pricol Pune Limited
PRIMESECU.NS,Prime Securities Limited
PRISMCEM.NS,Prism Cement Limited
PRITHVI-BZ.NS,PRITHVI INFO. SOLN. LTD.
PRITHVISO.NS,Prithvi Softech Limited
PRITHVISOF-EQ.NS,PRITHVI SOFTECH LTD INR10
PROVOGE.NS,Provogue (India) Limited
PROZONINTU-EQ.NS,PROZONE INTU PROPE INR2
PROZONINTU.NS,Prozone Intu Properties Limited
PSB-EQ.NS,PUNJAB & SIND BANK
PSB.NS,Punjab & Sind Bank
PSL-BE.NS,PSL LIMITED
PSL-EQ.NS,PSL LIMITED
PSL.NS,PSL Limited
PSUBNKBEES-EQ.NS,GOLDMAN SACHS PS PSU BANK BENCH
PSUBNKBEES.NS,Goldman Sachs PSU Bank BeES ETF
PTC.NS,PTC India Limited
PTL.NS,PTL Enterprises Limited
PUNJABCHEM.NS,Punjab Chemicals and Crop Protection Limited
PUNJLLOYD.NS,Punj Lloyd Limited
PURVA-EQ.NS,PURAVANKARA PROJECTS LIMITED
PURVA.NS,Puravankara Limited
PVP.NS,PVP Ventures Limited
PVR.NS,PVR Limited
QGOLDHALF.NS,Quantum Gold ETF
QNIFTY.NS,Quantum Index ETF
QUICKHEAL.NS,Quick Heal Technologies Limited
QUINTEGRA-EQ.NS,QUINTEGRA SOLUTIONS LTD.
QUINTEGRA.NS,Quintegra Solutions Limited
RADAAN-BE.NS,RADAAN MEDIAWORKS (I) LTD
RADAAN.NS,Radaan Mediaworks India Limited
RADICO-EQ.NS,RADICO KHAITAN LIMITED
RADICO.NS,Radico Khaitan Limited
RAIN-EQ.NS,RAIN INDUSTRIES LT INR2
RAIN.NS,Rain Industries Limited
RAINBOWPAP-EQ.NS,RAINBOW PAPERS LIMITED
RAINBOWPAP.NS,Rainbow Papers Limited
RAIREKMOH-EQ.NS,RAI SAHEB REKHCHAN INR10
RAIREKMOH.NS,The Rai Saheb Rekhchand Mohota Spinning & Weaving Mills Ltd.
RAJESHEXPO-EQ.NS,RAJESH EXPORTS INR1
RAJESHEXPO.NS,Rajesh Exports Limited
RAJOIL-BE.NS,RAJ OIL MILLS LTD INR10
RAJOIL.NS,Raj Oil Mills Limited
RAJPALAYA.NS,Rajapalayam Mills Ltd.
RAJRAYON.NS,Raj Rayon Industries Limited
RAJSREESUG-EQ.NS,RAJSHREE SUG &CHEM INR10
RAJSREESUG.NS,Rajshree Sugars and Chemicals Limited
RAJTV-EQ.NS,RAJ TEL NETWORK INR5
RAJTV.NS,Raj Television Network Limited
RAJVIR.NS,Rajvir Industries Limited
RALLIS.NS,Rallis India Limited
RAMANEWS.NS,Shree Rama Newsprint Limited
RAMASTEEL-BE.NS,Rama Steel Tubes Limited
RAMASTEEL-EQ.NS,RAMA STEEL TUBES INR5
RAMASTEEL.NS,Rama Steel Tubes Limited
RAMCOCEM-EQ.NS,RAMCO CEMENTS(THE) INR1
RAMCOCEM.NS,The Ramco Cements Limited
RAMCOIND.NS,Ramco Industries Limited
RAMCOSYS.NS,Ramco Systems Limited
RAMKY-EQ.NS,RAMKY INFRASTRUCTURE LIMITED
RAMKY.NS,Ramky Infrastructure Limited
RAMSARUP-BE.NS,RAMSARUP INDUSTRIE INR10
RAMSARUP.NS,Ramsarup Industries Limited
